filename,ABp,Am,Ap,Bm,Bp,Om,Op,abm
cluster_7_2204_BMP.rf.b7789116b378ea237caa511885b39e5f.jpg,0,0,0,0,0,1,0,0
cluster_1_5428_BMP.rf.b73b8093200e870e8a6f0c0cffd6da29.jpg,0,1,0,0,0,0,0,0
cluster_0_5884_BMP.rf.b808838f798d8932cbff57d80e12079c.jpg,0,0,1,0,0,0,0,0
cluster_6_1587_BMP.rf.b8d58f8a12a35cd0da82762e5a78e4ad.jpg,0,0,0,0,0,0,1,0
cluster_2_4621_BMP.rf.b58e953b40037e3ba9d94fac9c461906.jpg,0,0,0,0,1,0,0,0
cluster_1_92_BMP.rf.b992d4849866160fb22ebe196fb673fc.jpg,0,1,0,0,0,0,0,0
cluster_0_3741_BMP.rf.b9239e504cfcc1e708ce28e1d7270bc0.jpg,0,0,1,0,0,0,0,0
cluster_5_1660_BMP.rf.b73edf351700a75f82f9980328a0c709.jpg,0,0,0,0,0,0,0,1
cluster_0_3868_BMP.rf.ba1df7e9642c3057dd181118caaf4768.jpg,0,0,1,0,0,0,0,0
cluster_6_2428_BMP.rf.b97caad7e93ea145c4e9beda824afb86.jpg,0,0,0,0,0,0,1,0
cluster_2_5346_BMP.rf.ba1b0d9dd3a3f9038c89380100d00e2f.jpg,0,0,0,0,1,0,0,0
cluster_3_5856_BMP.rf.b998dd316084b7440f944d997550d7aa.jpg,0,0,0,1,0,0,0,0
cluster_4_5844_BMP.rf.ba8687d3b9a3b126a1157a288075db37.jpg,1,0,0,0,0,0,0,0
cluster_4_4925_BMP.rf.b9c4a015bd3f8202252f0b296a8504ae.jpg,1,0,0,0,0,0,0,0
cluster_0_5653_BMP.rf.ba184177f36143b5ad15930769d9768d.jpg,0,0,1,0,0,0,0,0
cluster_1_704_BMP.rf.bb36a94bf853fad45afc13ebe6d319d6.jpg,0,1,0,0,0,0,0,0
cluster_2_5098_BMP.rf.bac06e3f4709b3d5944757e7af437e11.jpg,0,0,0,0,1,0,0,0
cluster_3_672_BMP.rf.bd29d74cfc1d0625de0d2b485a852918.jpg,0,0,0,1,0,0,0,0
cluster_0_468_BMP.rf.ba7e934df16d056d9a230fed4ac1bc01.jpg,0,0,1,0,0,0,0,0
cluster_6_2244_BMP.rf.bab529e5cdf904540f70caf2a34604ff.jpg,0,0,0,0,0,0,1,0
cluster_5_1417_BMP.rf.bb84ee55a330f24eab6de1994681b3d4.jpg,0,0,0,0,0,0,0,1
cluster_3_5752_BMP.rf.ba8780f391dcba9abba9a107098f758a.jpg,0,0,0,1,0,0,0,0
cluster_7_2761_BMP.rf.bb5f97dc44ededa1147145dd4d449765.jpg,0,0,0,0,0,1,0,0
cluster_5_1589_BMP.rf.babc565227e99c934dfecb1afef8668b.jpg,0,0,0,0,0,0,0,1
cluster_6_2296_BMP.rf.bd406d2d042d4f26d139008bd0a93ed9.jpg,0,0,0,0,0,0,1,0
cluster_4_4940_BMP.rf.bdc572dc23ab71dc1d650f50cc7d5f39.jpg,1,0,0,0,0,0,0,0
cluster_3_5258_BMP.rf.be3172fd2831e906b5a997530b5ec727.jpg,0,0,0,1,0,0,0,0
cluster_6_1340_BMP.rf.bd2ada5aa1e05cc3b22f9a2cdd5628e9.jpg,0,0,0,0,0,0,1,0
cluster_5_1097_BMP.rf.bc84090c5e3c54b047a724c6f9a5d531.jpg,0,0,0,0,0,0,0,1
cluster_6_2031_BMP.rf.bb0da5fa2edd7372862ea400c1b7b470.jpg,0,0,0,0,0,0,1,0
cluster_4_5583_BMP.rf.bcdd41c61c4498654998570cb0478fd2.jpg,1,0,0,0,0,0,0,0
cluster_1_5128_BMP.rf.bac9de1fbc39b1de931789ed228e49c9.jpg,0,1,0,0,0,0,0,0
cluster_6_1900_BMP.rf.bcdf2f5078cc0647677bd07c1f18f476.jpg,0,0,0,0,0,0,1,0
cluster_2_5999_BMP.rf.be6322d04ae1bcfd8794027d79405fa9.jpg,0,0,0,0,1,0,0,0
cluster_1_731_BMP.rf.bd4595974529dd65e39d60ed1cdd448d.jpg,0,1,0,0,0,0,0,0
cluster_1_481_BMP.rf.bda4184d6c7787422e9928ff89fef66c.jpg,0,1,0,0,0,0,0,0
cluster_6_1828_BMP.rf.bc63db4887a158c4161f272d2be840e8.jpg,0,0,0,0,0,0,1,0
cluster_7_1590_BMP.rf.bcc7b3c15f82ce614395312fda8e0111.jpg,0,0,0,0,0,1,0,0
cluster_7_1635_BMP.rf.be79f8d8c2c4b3811e40ebe40c95ecde.jpg,0,0,0,0,0,1,0,0
cluster_7_1641_BMP.rf.be1761811f9b28b1c95ecddb0d5918b7.jpg,0,0,0,0,0,1,0,0
cluster_2_5005_BMP.rf.be6b2fdec9a62300f008a8202251c550.jpg,0,0,0,0,1,0,0,0
cluster_1_611_BMP.rf.bd7b8968e4aaed568aa39cc1221ca7df.jpg,0,1,0,0,0,0,0,0
cluster_1_5907_BMP.rf.be19db09e2e4be313677497f4fe38094.jpg,0,1,0,0,0,0,0,0
cluster_4_5873_BMP.rf.c15399a16c34e1a45d1e8cf44c8a5ac8.jpg,1,0,0,0,0,0,0,0
cluster_5_224_BMP.rf.c04b3e9fcaa2b68769c0123e64a05832.jpg,0,0,0,0,0,0,0,1
cluster_7_285_BMP.rf.bf9d1043243009bd9daec2d623a89367.jpg,0,0,0,0,0,1,0,0
cluster_1_5996_BMP.rf.c1530b62629b0fe6a46bb4f42c47ed4b.jpg,0,1,0,0,0,0,0,0
cluster_2_4215_BMP.rf.c1b1d26dab6012ff1999b20edc0b972f.jpg,0,0,0,0,1,0,0,0
cluster_2_682_BMP.rf.c21a165f2f7780b345611b527a69ddbf.jpg,0,0,0,0,1,0,0,0
cluster_7_1523_BMP.rf.c18e2a15e7d6cdb4e0cd4ecf9e15d809.jpg,0,0,0,0,0,1,0,0
cluster_6_1540_BMP.rf.c0ae61b2a12652dfb20ff3b376e2bdb2.jpg,0,0,0,0,0,0,1,0
cluster_6_1609_BMP.rf.c0ca29363ab04238014c019421e52306.jpg,0,0,0,0,0,0,1,0
cluster_6_1503_BMP.rf.c2a7be03826908302f1e83ddf07a9432.jpg,0,0,0,0,0,0,1,0
cluster_7_2859_BMP.rf.c033d81308a58ccdeb2adfcb78ea84ba.jpg,0,0,0,0,0,1,0,0
cluster_5_1069_BMP.rf.bf2ec986d8bfc5a02b4e35cd63152ffc.jpg,0,0,0,0,0,0,0,1
cluster_5_1311_BMP.rf.c1c87c24aa08407f4bb18254427c2abf.jpg,0,0,0,0,0,0,0,1
cluster_5_1478_BMP.rf.c02b1eb49171a99c0fc789228f70932f.jpg,0,0,0,0,0,0,0,1
cluster_0_4892_BMP.rf.c16ef3259dfec23cb68fd41739e72904.jpg,0,0,1,0,0,0,0,0
cluster_1_5377_BMP.rf.bf763b84cce3d9518efcb99f8b7878dc.jpg,0,1,0,0,0,0,0,0
cluster_1_5185_BMP.rf.c17fa146f2ff21b2a4a651d88ec5cc5f.jpg,0,1,0,0,0,0,0,0
cluster_6_1387_BMP.rf.c20c375663b00009212867b78424ddb3.jpg,0,0,0,0,0,0,1,0
cluster_5_2066_BMP.rf.beec844898d7e3296c98fddb17813b38.jpg,0,0,0,0,0,0,0,1
cluster_0_3540_BMP.rf.c1a317744436f2be52a325b91c08b7fa.jpg,0,0,1,0,0,0,0,0
cluster_0_5691_BMP.rf.c395e7c607014df16028ef5c65f7b73f.jpg,0,0,1,0,0,0,0,0
cluster_0_3608_BMP.rf.c35ea8881c277dfeb0a8e4cd4e73ce9f.jpg,0,0,1,0,0,0,0,0
cluster_2_827_BMP.rf.c21c3318eb2766ade5cd414e3df8efd0.jpg,0,0,0,0,1,0,0,0
cluster_0_4949_BMP.rf.c25f34f95d7f65d368557e5d010e2472.jpg,0,0,1,0,0,0,0,0
cluster_2_4109_BMP.rf.c3a4c74492fa33e79652830797a7c634.jpg,0,0,0,0,1,0,0,0
cluster_7_1131_BMP.rf.c2d5a713a49747af81073bd368776a50.jpg,0,0,0,0,0,1,0,0
cluster_2_416_BMP.rf.c0034aeb7a4bfa0516847bdd2352374d.jpg,0,0,0,0,1,0,0,0
cluster_1_4899_BMP.rf.39cb15229dbebe58862455500b153a63.jpg,0,1,0,0,0,0,0,0
cluster_4_616_BMP.rf.39b43ad86aaa5e7b1ae33c86fc89d7d4.jpg,1,0,0,0,0,0,0,0
cluster_4_518_BMP.rf.39c23e54ec174837287ad5866ae5950b.jpg,1,0,0,0,0,0,0,0
cluster_7_1443_BMP.rf.3a22c55e9af2068806b0784e8c4113a8.jpg,0,0,0,0,0,1,0,0
cluster_4_537_BMP.rf.398c30e479ff7e3bb3137be080f959ac.jpg,1,0,0,0,0,0,0,0
cluster_2_5761_BMP.rf.3a85c5255cb14a6d473573ce84d436ff.jpg,0,0,0,0,1,0,0,0
cluster_1_615_BMP.rf.3a0e34e45479c944964f082cfce29c96.jpg,0,1,0,0,0,0,0,0
cluster_6_1868_BMP.rf.3a57ef04846d01d00a8f04a00d78e219.jpg,0,0,0,0,0,0,1,0
cluster_3_5165_BMP.rf.39f0706a68770504eb48f504bf0a16cd.jpg,0,0,0,1,0,0,0,0
cluster_4_4961_BMP.rf.3a8768c1a8131794c9653f3b47bb25fb.jpg,1,0,0,0,0,0,0,0
cluster_2_450_BMP.rf.3a059db3ab746de7a7403e07682338b9.jpg,0,0,0,0,1,0,0,0
cluster_7_1493_BMP.rf.3985275f4b4269c5bf5385f5c447fc1c.jpg,0,0,0,0,0,1,0,0
cluster_0_3532_BMP.rf.38ae53569331ce464d542cba8b50d23e.jpg,0,0,1,0,0,0,0,0
cluster_0_5302_BMP.rf.3af0f636bdb67e486d6ca3e32a9e3ead.jpg,0,0,1,0,0,0,0,0
cluster_4_5266_BMP.rf.387be84138f9df55d58f0990fcab8f50.jpg,1,0,0,0,0,0,0,0
cluster_7_1657_BMP.rf.39b9dc81cd24da090abd3d8579d23c7e.jpg,0,0,0,0,0,1,0,0
cluster_7_2634_BMP.rf.38f4735a74b002825ae9d3e7dcaaea27.jpg,0,0,0,0,0,1,0,0
cluster_5_1711_BMP.rf.3b9876c856736507806e02f648eb7e0c.jpg,0,0,0,0,0,0,0,1
cluster_0_5514_BMP.rf.3b1dbadebb63bcaa5dc159b0d1ce239b.jpg,0,0,1,0,0,0,0,0
cluster_1_955_BMP.rf.3b0a4631fe4c4beb350cfe9a15e5f1a0.jpg,0,1,0,0,0,0,0,0
cluster_1_5891_BMP.rf.3bc7ba640507a38b74a84ccfd92dd9f4.jpg,0,1,0,0,0,0,0,0
cluster_4_5075_BMP.rf.3becba33482e040f5b7faf78dddf1e2b.jpg,1,0,0,0,0,0,0,0
cluster_6_2009_BMP.rf.395ede9dfa70a64a5724b6a4419c5b37.jpg,0,0,0,0,0,0,1,0
cluster_1_5088_BMP.rf.3baa8ff09704f84069e60ecf3abc105a.jpg,0,1,0,0,0,0,0,0
cluster_1_89_BMP.rf.38beecc8f395be0966ac37c41f6c3e92.jpg,0,1,0,0,0,0,0,0
cluster_5_2432_BMP.rf.3c05b1402192c05702bd041a21cc66a9.jpg,0,0,0,0,0,0,0,1
cluster_7_1224_BMP.rf.3c606f5828d0ac00312b287e5f4802d6.jpg,0,0,0,0,0,1,0,0
cluster_6_1442_BMP.rf.3d8acd3e3cb2d3ba19139f97eae0db47.jpg,0,0,0,0,0,0,1,0
cluster_7_2248_BMP.rf.398c2f9d7c60d26d2222826a0c17915a.jpg,0,0,0,0,0,1,0,0
cluster_0_576_BMP.rf.3df145f7dde1e83160cbe3a49aabc312.jpg,0,0,1,0,0,0,0,0
cluster_5_1304_BMP.rf.3beba1e33f781f466fcb4aa05110cff6.jpg,0,0,0,0,0,0,0,1
cluster_3_4971_BMP.rf.38bc9cec7e45d91a11c8b456695c32f7.jpg,0,0,0,1,0,0,0,0
cluster_3_864_BMP.rf.3de1d2ca0850eba64796ae0535173ea1.jpg,0,0,0,1,0,0,0,0
cluster_4_5291_BMP.rf.3c8798213572e2fb6a5e604595485792.jpg,1,0,0,0,0,0,0,0
cluster_7_2808_BMP.rf.3c1bd070f57068a40b02f1f77b979d43.jpg,0,0,0,0,0,1,0,0
cluster_4_5668_BMP.rf.3ead15c483bdc2041148e3e3c0d1ac08.jpg,1,0,0,0,0,0,0,0
cluster_7_1028_BMP.rf.3e97cef75d8f68f223baa36b2f8a1225.jpg,0,0,0,0,0,1,0,0
cluster_1_913_BMP.rf.3c14deaf0528e0f98ede31cec8c9d945.jpg,0,1,0,0,0,0,0,0
cluster_1_738_BMP.rf.3dfb47fe5bd74dd4d0ddc83c9d6549de.jpg,0,1,0,0,0,0,0,0
cluster_2_4974_BMP.rf.37de3e39f57d779e14a5efe0aa3df76e.jpg,0,0,0,0,1,0,0,0
cluster_3_892_BMP.rf.3e854381f7601cb05486f9f5b6d2c8f0.jpg,0,0,0,1,0,0,0,0
cluster_7_269_BMP.rf.3ee8fbda4972e32afe3d17f0899f0d68.jpg,0,0,0,0,0,1,0,0
cluster_1_548_BMP.rf.3f8dd042661ac4d9e01e2cb0e0da2163.jpg,0,1,0,0,0,0,0,0
cluster_3_5129_BMP.rf.39fded330df72e8ab74946fb065113ae.jpg,0,0,0,1,0,0,0,0
cluster_6_2080_BMP.rf.3f9de3fc791b61065bf2c48f6dff3a02.jpg,0,0,0,0,0,0,1,0
cluster_7_1357_BMP.rf.3dc19177a8a605e91eb6302808a53231.jpg,0,0,0,0,0,1,0,0
cluster_4_703_BMP.rf.3e6b936ef46d04e81149f1ea897c1739.jpg,1,0,0,0,0,0,0,0
cluster_2_4158_BMP.rf.3fc9f3d5d62a13c8a35db9b2d6150779.jpg,0,0,0,0,1,0,0,0
cluster_0_4110_BMP.rf.383b2a184a38a540881164cb64d4408c.jpg,0,0,1,0,0,0,0,0
cluster_3_5671_BMP.rf.387e608e933f1fa4e52e5fe648759eb5.jpg,0,0,0,1,0,0,0,0
cluster_2_5707_BMP.rf.3e467ae78bbc295877a805dd93d26806.jpg,0,0,0,0,1,0,0,0
cluster_0_3400_BMP.rf.38a6f6c3481b6d206493bfafe6480437.jpg,0,0,1,0,0,0,0,0
cluster_6_1004_BMP.rf.40dffe450a8d78c9a91ba14a13c665ea.jpg,0,0,0,0,0,0,1,0
cluster_1_558_BMP.rf.402026c41741a95a52f27773d2a053c8.jpg,0,1,0,0,0,0,0,0
cluster_2_4992_BMP.rf.41a411880115ef0744677ec2ee3c83d9.jpg,0,0,0,0,1,0,0,0
cluster_3_5100_BMP.rf.3932467b9b45b85cff723d69b8e08c06.jpg,0,0,0,1,0,0,0,0
cluster_7_1927_BMP.rf.38d941047642dd410419003ccf1e45ca.jpg,0,0,0,0,0,1,0,0
cluster_2_432_BMP.rf.407ec67a1e99b8e079af2f59e0d8be02.jpg,0,0,0,0,1,0,0,0
cluster_1_4766_BMP.rf.42611bc79db8f40c7e921049bec52c5c.jpg,0,1,0,0,0,0,0,0
cluster_4_5335_BMP.rf.42dfac210612fc0336eced6fe11d219a.jpg,1,0,0,0,0,0,0,0
cluster_1_5355_BMP.rf.409f57acb8fe129b748b8e678e8c1a1f.jpg,0,1,0,0,0,0,0,0
cluster_6_2130_BMP.rf.410de0dcbd7adbb1a208fbdaf3520d4f.jpg,0,0,0,0,0,0,1,0
cluster_7_1047_BMP.rf.40c8df2633f6f1e2da2088a221c9732a.jpg,0,0,0,0,0,1,0,0
cluster_1_5181_BMP.rf.3fef6bfbea8036380e1ffa78d92eebcc.jpg,0,1,0,0,0,0,0,0
cluster_5_2140_BMP.rf.42bedfc79a3fb478e59a80fbee30c7d0.jpg,0,0,0,0,0,0,0,1
cluster_1_5997_BMP.rf.40bd1519b5fcf9a510731296ebec126d.jpg,0,1,0,0,0,0,0,0
cluster_7_1591_BMP.rf.3963e896951cb35fa1564a3cb1853177.jpg,0,0,0,0,0,1,0,0
cluster_1_793_BMP.rf.4353b1b684b9bdc6546984422e86b2b2.jpg,0,1,0,0,0,0,0,0
cluster_6_2545_BMP.rf.41c520a6f159da659da971d38b196d17.jpg,0,0,0,0,0,0,1,0
cluster_1_4993_BMP.rf.434ffa58f6a2e74b9563192a291fed9a.jpg,0,1,0,0,0,0,0,0
cluster_3_593_BMP.rf.3951751129f9c293f638666d28c0bf34.jpg,0,0,0,1,0,0,0,0
cluster_2_5230_BMP.rf.40200caf051ba8b4f72851db4aee8918.jpg,0,0,0,0,1,0,0,0
cluster_3_5077_BMP.rf.42b915eecb0fde1ec325988ec420c62e.jpg,0,0,0,1,0,0,0,0
cluster_0_5051_BMP.rf.41e6d5f771fe68c4403f6d53131b8df4.jpg,0,0,1,0,0,0,0,0
cluster_3_5970_BMP.rf.42dbe7cc0d31d4de278ab76bdddf71f5.jpg,0,0,0,1,0,0,0,0
cluster_2_5236_BMP.rf.4382d15f3480ff0cc612af67766fe918.jpg,0,0,0,0,1,0,0,0
cluster_2_4913_BMP.rf.43a84c61f86b8be04e845fcc30e3958c.jpg,0,0,0,0,1,0,0,0
cluster_0_4695_BMP.rf.44314d1fe42cb8df1af942ae877d89c7.jpg,0,0,1,0,0,0,0,0
cluster_0_4242_BMP.rf.43a09166fd581bab6f73608d5b07afff.jpg,0,0,1,0,0,0,0,0
cluster_0_4047_BMP.rf.4422323f88ed2f1751fcbb131545b74e.jpg,0,0,1,0,0,0,0,0
cluster_0_638_BMP.rf.45a4895a81e30f8b1d7acfedfb5ee259.jpg,0,0,1,0,0,0,0,0
cluster_7_1850_BMP.rf.4524efe6cac68a9d4fc8cef686dd170d.jpg,0,0,0,0,0,1,0,0
cluster_2_4659_BMP.rf.45875eb483d6f414ab040dd623cb1851.jpg,0,0,0,0,1,0,0,0
cluster_5_1158_BMP.rf.456d3aacb22d4ba9d5b98eb665fd881b.jpg,0,0,0,0,0,0,0,1
cluster_1_4801_BMP.rf.4609bb1124035bbda2759984e4741dca.jpg,0,1,0,0,0,0,0,0
cluster_6_1266_BMP.rf.476efec4f4320f3230987f228e8fa760.jpg,0,0,0,0,0,0,1,0
cluster_7_1805_BMP.rf.46161d8624834aacd25bb23c41a2762a.jpg,0,0,0,0,0,1,0,0
cluster_2_5735_BMP.rf.47dee59022941504494dabb005a3e566.jpg,0,0,0,0,1,0,0,0
cluster_2_513_BMP.rf.43b94358ca47ae4e7dd824b5c9c8dfd5.jpg,0,0,0,0,1,0,0,0
cluster_6_1310_BMP.rf.45bd0eb76ef57ac872a6d1c8ab6cdefa.jpg,0,0,0,0,0,0,1,0
cluster_1_5754_BMP.rf.449b97079c6312df813ad9b8198e8ad3.jpg,0,1,0,0,0,0,0,0
cluster_5_1245_BMP.rf.44b1b5222d5a606e0bcec462756fe85a.jpg,0,0,0,0,0,0,0,1
cluster_6_1252_BMP.rf.460f9360e343c21a2fb1f93d234ddc17.jpg,0,0,0,0,0,0,1,0
cluster_5_1861_BMP.rf.4696b463d7dd2e7b3e7bc556783ef0b3.jpg,0,0,0,0,0,0,0,1
cluster_0_3447_BMP.rf.44ad919058992775f029937bd2f18f34.jpg,0,0,1,0,0,0,0,0
cluster_5_2117_BMP.rf.44da1fa75ce0fa064da505beebd09886.jpg,0,0,0,0,0,0,0,1
cluster_1_810_BMP.rf.4816e1c3bb880d867dc4ee3fd7677210.jpg,0,1,0,0,0,0,0,0
cluster_0_4646_BMP.rf.43ae559e41eed56d7daf325bed0a7074.jpg,0,0,1,0,0,0,0,0
cluster_5_1677_BMP.rf.46a7018057850a5e4e77ca963a0fb397.jpg,0,0,0,0,0,0,0,1
cluster_7_189_BMP.rf.482b2b8fe1da2776f6754e124814f7e4.jpg,0,0,0,0,0,1,0,0
cluster_7_21_BMP.rf.4311099e45d7df8f0afa3dd10098ff90.jpg,0,0,0,0,0,1,0,0
cluster_0_5730_BMP.rf.480ca3503846b774f73e194eaa17e05d.jpg,0,0,1,0,0,0,0,0
cluster_0_4187_BMP.rf.48432f40cac8ebe0336a631b3e278e7b.jpg,0,0,1,0,0,0,0,0
cluster_0_4071_BMP.rf.47ea6c29b5ada2ad649738bc0d626671.jpg,0,0,1,0,0,0,0,0
cluster_2_5254_BMP.rf.48715b9f87f277052e82512a4167d99e.jpg,0,0,0,0,1,0,0,0
cluster_5_1229_BMP.rf.49084737032b912a1d0bcab3b9128452.jpg,0,0,0,0,0,0,0,1
cluster_0_3946_BMP.rf.4a96f99d689b15afb5909cc202f904fc.jpg,0,0,1,0,0,0,0,0
cluster_2_928_BMP.rf.49189674f23bf2c7cf5d2aa2e2dfe799.jpg,0,0,0,0,1,0,0,0
cluster_5_2739_BMP.rf.49bfec7f15864eb13ef045d425bf6908.jpg,0,0,0,0,0,0,0,1
cluster_6_1619_BMP.rf.48b9340fdf1d6bab1fb300e9ecbf20f5.jpg,0,0,0,0,0,0,1,0
cluster_1_5666_BMP.rf.4c080df8fdc3ed424ae1ab95cc0c9fc4.jpg,0,1,0,0,0,0,0,0
cluster_4_823_BMP.rf.4bf978b13af545ccca2caaaa43f509c9.jpg,1,0,0,0,0,0,0,0
cluster_0_4831_BMP.rf.49b527eb23535f937c3a1bfb8bd6844c.jpg,0,0,1,0,0,0,0,0
cluster_2_5430_BMP.rf.49dfe466e9cfa5d4455ca73da7d42b4b.jpg,0,0,0,0,1,0,0,0
cluster_0_3787_BMP.rf.490fe42bf05330b4ac52eb16a51bb0fd.jpg,0,0,1,0,0,0,0,0
cluster_2_5107_BMP.rf.4a6bb2fef5f4054e9af187c89ebf6a77.jpg,0,0,0,0,1,0,0,0
cluster_3_5342_BMP.rf.493f9e513910f047e958d96e56aa4885.jpg,0,0,0,1,0,0,0,0
cluster_6_1937_BMP.rf.49307ddf8db8e8aba9fc31883909a0f2.jpg,0,0,0,0,0,0,1,0
cluster_0_3974_BMP.rf.4b16174b9e672e1c4364494dd0b9eea3.jpg,0,0,1,0,0,0,0,0
cluster_3_5211_BMP.rf.4ac8d6fdb3daced943ffdf503df90d9f.jpg,0,0,0,1,0,0,0,0
cluster_0_733_BMP.rf.4bd6df454475596854f0e063c33fd7c1.jpg,0,0,1,0,0,0,0,0
cluster_3_5232_BMP.rf.489784ee165266bce0194c6fa8fd227e.jpg,0,0,0,1,0,0,0,0
cluster_5_233_BMP.rf.488847693771403be2a571f4891c1930.jpg,0,0,0,0,0,0,0,1
cluster_4_5657_BMP.rf.4ada61a94c5b86a6e5247764b1d33c46.jpg,1,0,0,0,0,0,0,0
cluster_0_4007_BMP.rf.4c3fdfb04f0fb9b1b13c355c2bfa476e.jpg,0,0,1,0,0,0,0,0
cluster_1_5533_BMP.rf.4ad1c00f204aecadf4346d34670e34bf.jpg,0,1,0,0,0,0,0,0
cluster_0_5251_BMP.rf.4a1bdf2e86c7a20a4dab57b105c68e1b.jpg,0,0,1,0,0,0,0,0
cluster_0_4608_BMP.rf.4ca1ad034bbc3ad0798ad3b0b7315f8e.jpg,0,0,1,0,0,0,0,0
cluster_5_110_BMP.rf.4a5396d078b96cabbd85e6f04f58a9e1.jpg,0,0,0,0,0,0,0,1
cluster_5_2539_BMP.rf.4b8d03bedffbfda45ffd3780661440de.jpg,0,0,0,0,0,0,0,1
cluster_5_2605_BMP.rf.4e3986d84cdac59c09f949ecc55fcecc.jpg,0,0,0,0,0,0,0,1
cluster_4_5770_BMP.rf.4e4713a23a41242555cfef79321e6e40.jpg,1,0,0,0,0,0,0,0
cluster_1_835_BMP.rf.4ad95c14b366aaf2cfd45d6b61f606a4.jpg,0,1,0,0,0,0,0,0
cluster_6_2503_BMP.rf.4e6da9cbbeac973687dc1cc8c4d69a48.jpg,0,0,0,0,0,0,1,0
cluster_6_1476_BMP.rf.4e62b6fb1d9a4af73030734f0ae8e31b.jpg,0,0,0,0,0,0,1,0
cluster_2_946_BMP.rf.4f943696466fc983cb04b994d4717534.jpg,0,0,0,0,1,0,0,0
cluster_2_4636_BMP.rf.4ed1f8f096d436be4534cca92f2b4afe.jpg,0,0,0,0,1,0,0,0
cluster_2_706_BMP.rf.4e105c92a20771c3b12b1dc0184c7ff2.jpg,0,0,0,0,1,0,0,0
cluster_6_1373_BMP.rf.4fec994949522b08164408ce1a8d80d7.jpg,0,0,0,0,0,0,1,0
cluster_0_3445_BMP.rf.505d9da88fdd9b9fb99dbd1c89ab0157.jpg,0,0,1,0,0,0,0,0
cluster_6_1501_BMP.rf.4f980928a0b2ef1ad3aa398959192ed6.jpg,0,0,0,0,0,0,1,0
cluster_6_1890_BMP.rf.507b3af06b0fee6a3a7e06957804ed77.jpg,0,0,0,0,0,0,1,0
cluster_6_2359_BMP.rf.4ff4bc9505b93b9cbd34bf3b4819fa74.jpg,0,0,0,0,0,0,1,0
cluster_6_2078_BMP.rf.5070054778f63b57da7ec8c1bf1919da.jpg,0,0,0,0,0,0,1,0
cluster_4_5525_BMP.rf.4cc479e30dec1a4b51319c6319c7f3f3.jpg,1,0,0,0,0,0,0,0
cluster_4_5265_BMP.rf.502a05bc512692f4358186c66db188ca.jpg,1,0,0,0,0,0,0,0
cluster_0_5875_BMP.rf.505f1d237974316cdfe4b7d7df64d6a4.jpg,0,0,1,0,0,0,0,0
cluster_1_5605_BMP.rf.4f42ff44807cbaaf0200d737ce8ec7e9.jpg,0,1,0,0,0,0,0,0
cluster_2_884_BMP.rf.50fa629eade30f5978ee992be4fe24df.jpg,0,0,0,0,1,0,0,0
cluster_6_2578_BMP.rf.4e9c4b13b6d6dd9ff2cae4b8e717a97e.jpg,0,0,0,0,0,0,1,0
cluster_2_5552_BMP.rf.4ffd2182d18755cd1fb9146f83adb910.jpg,0,0,0,0,1,0,0,0
cluster_7_1392_BMP.rf.4f9c60c14d2eede3ac35d2f189940613.jpg,0,0,0,0,0,1,0,0
cluster_5_1629_BMP.rf.5158f2813211a3ff911e4122a754501b.jpg,0,0,0,0,0,0,0,1
cluster_7_1216_BMP.rf.5195b1f732409e15628ba38f9d94fabd.jpg,0,0,0,0,0,1,0,0
cluster_5_2382_BMP.rf.515ce43bbea0c0dded5814a7aaaef13c.jpg,0,0,0,0,0,0,0,1
cluster_5_1706_BMP.rf.4d235f7d5e661e295f61293f4f8e2d71.jpg,0,0,0,0,0,0,0,1
cluster_0_4038_BMP.rf.514da0283ce37d28d32ab7df62e4a9ca.jpg,0,0,1,0,0,0,0,0
cluster_0_5209_BMP.rf.51379c554f4b26482b4a27fd964c1263.jpg,0,0,1,0,0,0,0,0
cluster_5_1735_BMP.rf.5250db9414f9a6c920caf4fb34ce8962.jpg,0,0,0,0,0,0,0,1
cluster_7_2832_BMP.rf.51bf253eabfeb5dd3fd4730ee71a89d0.jpg,0,0,0,0,0,1,0,0
cluster_4_5115_BMP.rf.51af9e3529324fb1d1b2322967c7585d.jpg,1,0,0,0,0,0,0,0
cluster_6_2131_BMP.rf.524d65ca44d0a4e8dc1a317ba53650bd.jpg,0,0,0,0,0,0,1,0
cluster_1_637_BMP.rf.513fd2d000e9897d6e6541385600db84.jpg,0,1,0,0,0,0,0,0
cluster_1_4922_BMP.rf.5218814866cf61484a940efc1e6413d3.jpg,0,1,0,0,0,0,0,0
cluster_1_5797_BMP.rf.5358202957ce3c98f0a92b31d6da1f05.jpg,0,1,0,0,0,0,0,0
cluster_2_634_BMP.rf.52c3e3d28b54f4d8782e638c3c04f1ec.jpg,0,0,0,0,1,0,0,0
cluster_0_5307_BMP.rf.52273edd4320ff3c79785b36d25c693c.jpg,0,0,1,0,0,0,0,0
cluster_0_5993_BMP.rf.549611962855efee9dea99139f865cb7.jpg,0,0,1,0,0,0,0,0
cluster_7_1547_BMP.rf.54a2ea117b2d82e304206fa631790a38.jpg,0,0,0,0,0,1,0,0
cluster_1_5848_BMP.rf.5237c00db59c4db596a7d51a3da7ee53.jpg,0,1,0,0,0,0,0,0
cluster_3_5553_BMP.rf.5341ea137a0df7f19fe3509410383702.jpg,0,0,0,1,0,0,0,0
